chapter	from	to	kind
6	vovv		unresolved
6	Deus		unresolved
6	praecipit		unresolved
6	judicialiter		unresolved
6	agit		unresolved
6	criminaliter		unresolved
6	propheta		unresolved
6	ministerialiter'		unresolved
6	impinguando		unresolved
6	impinguavit		unresolved
6	aggravando		unresolved
6	aggravavit		unresolved
6	oblinendo		unresolved
6	oblivit		unresolved
6	theidibyes		unresolved
6	Absque		unresolved
6	hoc		unresolved
6	manet		unresolved
6	eadem		unresolved
6	quaestio		unresolved
6	ecclesiis		unresolved
6	aut		unresolved
6	ista		unresolved
6	solventur		unresolved
6	ceterae		unresolved
6	aut		unresolved
6	ceteris		unresolved
6	indissolubilis		unresolved
6	erit		unresolved
6	pr		tooshort
6	ee		tooshort
6	intelligat		unresolved
6	KB1		unresolved
6	Leere		unresolved
6	rnifsj		unresolved
6	gf		tooshort
6	jg		tooshort
6	siiliffl		unresolved
6	gxjgflgian		unresolved
6			tooshort
6	ening		unresolved
6	le		tooshort
6	foresttrees		unresolved
6	xav3		unresolved
6	zxlopiv		unresolved
6	ftot		unresolved
6	aj		tooshort
6			tooshort
6	S2b		unresolved
6	nrv		unresolved
6	waa		unresolved
6	causeivay	causeway	rule
60	pre		unresolved
60	shali	shah	rule
60	is'contrasted		unresolved
60	Newman		unresolved
60	England		unresolved
60	rnt		unresolved
60	Shechinah		unresolved
60	Rosemniiller's		unresolved
60	unbiassed		unresolved
60	toTjttin		unresolved
60	JXoyes		unresolved
60	tbepast		unresolved
60	meantime		unresolved
60	afl		unresolved
60	pirnn		unresolved
60	ihy		unresolved
60	Chardin		unresolved
60	latere		unresolved
60	evideni		unresolved
60	ihy		unresolved
60	Michaclis		unresolved
60	Justi		unresolved
60	fit7		unresolved
60	iibi		unresolved
60	divina		unresolved
60	Percipit		unresolved
60	Soncin		unresolved
60	pn		tooshort
60	wn		tooshort
60	shctlt		unresolved
60	lastige		unresolved
60	afflues		unresolved
60	Trernellius	Tremellius	rule
60	shnlt		unresolved
60	ina		unresolved
60	it'as		unresolved
60	pESi		unresolved
60	fenn		unresolved
60	Bti		unresolved
60	inundatio		unresolved
60	nssiz		unresolved
60	axtjniai		unresolved
60	Keturah		unresolved
60	Jokshan		unresolved
60	Shebn		unresolved
60	Madiene		unresolved
60	Modion		unresolved
60	Hierozoicon		unresolved
60	nxn		unresolved
60	ntes'		unresolved
60	wto		unresolved
60	Vitiinga		unresolved
60	Kirnchi	Kimchi	rule
60	Nabataei		unresolved
60	Siculus		unresolved
60	Tisnb		unresolved
60	Visn		unresolved
60	ysv		unresolved
60	TGIB		unresolved
60	ibsi		unresolved
60	hnata		unresolved
60	V's		unresolved
60	bs		tooshort
60	p's		unresolved
60	jix'nb		unresolved
60	Suetonius		unresolved
60	Tacitus		unresolved
60	SEP		unresolved
60	rnxBn		unresolved
60			tooshort
60	Herod's		unresolved
60	Credat		unresolved
60	Judaeus		unresolved
60	apella		unresolved
60	Procopius		unresolved
60	vitanda		unresolved
60	utique		unresolved
60	applicationibus		unresolved
60	AMoyevij		unresolved
60	nostrae		unresolved
60	rationeshic		unresolved
60	liquidae		unresolved
60	cmrmst		unresolved
60	bx		tooshort
60	elende		unresolved
60	Conjectur		unresolved
60	ns		tooshort
60	iij		unresolved
60	sn		tooshort
60	Spain		unresolved
60	atjlrst		unresolved
60	Tartessus		unresolved
60	Baetis		unresolved
60	Guadalquiver		unresolved
60	Spain		unresolved
60	Spain		unresolved
60	Spain		unresolved
60	thce		unresolved
60	3		tooshort
60	ungrammaticalr		unresolved
60	lieb	heb	rule
60	wiedcr		unresolved
60	Eicbhorn		unresolved
60	cornp	comp	rule
60			tooshort
60	VTI		unresolved
60	exercilus		unresolved
60	copia		unresolved
60	CWID		unresolved
60	Targuin		unresolved
60	rirpT		unresolved
60	WI3		unresolved
60	thcc		unresolved
60	box		unresolved
60	boiv	bow	rule
60	bef		unresolved
60	adorabunf		unresolved
60	vestigia		unresolved
60	tuoruni		unresolved
60	pta		unresolved
60			tooshort
60	ofage		unresolved
60	nnn		unresolved
60	nwato		unresolved
60	rthe		unresolved
60	ste		unresolved
60	rn		tooshort
60	ito		unresolved
60	ia5		unresolved
60	cfor		unresolved
60	rvrj		unresolved
60	srfejab		unresolved
60	i		tooshort
60	QtiJ		unresolved
60	Jifertn		unresolved
60	ylv		unresolved
60	occupabit		unresolved
60	sp		tooshort
60	fiib		unresolved
60	fiabb		unresolved
60	biemish		unresolved
60	istji		unresolved
60	yvldaucw		unresolved
60	ttb		unresolved
60	il		tooshort
60	pp		tooshort
60	s		tooshort
60	WBO		unresolved
60	soa		unresolved
60	ipse		unresolved
60	subito		unresolved
60	faciam		unresolved
60	semijudaei		unresolved
60	Procopius		unresolved
61	Sarn	Sam	rule
61	Pif		unresolved
61	rhp		unresolved
61	nipnjsB		unresolved
61	nps		unresolved
61	Selbstapologie		unresolved
61	nothgedrungeii		unresolved
61	aliquid		unresolved
61	indulgendum		unresolved
61	censuit		unresolved
61	Judaeis		unresolved
61	candour		unresolved
61	PRE		unresolved
61	Alexandria		unresolved
61	Vossius		unresolved
61	wto		unresolved
61			tooshort
61	Putzfur		unresolved
61	Schmutz		unresolved
61	coronam		unresolved
61	cinere		unresolved
61	nfentn		unresolved
61	rj		tooshort
61	i3		tooshort
61	fc		tooshort
61	vv		tooshort
61	feian		unresolved
61	fvia		unresolved
61	fej		unresolved
61	majores		unresolved
61	ploughmen		unresolved
61	vinedressers		unresolved
61	laymen		unresolved
61	Procopius		unresolved
61	vinedressers		unresolved
61	superbietis		unresolved
61	nsxn'i		unresolved
61	Scheid		unresolved
61	remarkaable		unresolved
61	Macedonia		unresolved
61	Achaia		unresolved
61	JnE		unresolved
61	nn		tooshort
61	inx		unresolved
61	M		tooshort
61	rv		tooshort
61	rV3S		unresolved
61	I'BIZJ		unresolved
61	biia		unresolved
61	trr3		unresolved
61	acquitted		unresolved
61	jsn		unresolved
61	rns		unresolved
61	ins		unresolved
61	rj3		unresolved
61	rvpqttov		unresolved
61	ieQarevopevw		unresolved
61	vreqavy		unresolved
61	IXB		unresolved
61	ivhich	which	wform
61	ttmas		unresolved
61	rrssp		unresolved
61	rrr		unresolved
61	germinat		unresolved
61	germinabit		unresolved
62	Peliverer		unresolved
62	le		tooshort
62	salvator		unresolved
62	justum		unresolved
62	tuurn		unresolved
62	inclytum		unresolved
62	tuum		unresolved
62	Suetonius's		unresolved
62	athletae		unresolved
62	Brentius		unresolved
62	diadtm		unresolved
62	thce		unresolved
62	Azubah		unresolved
62	Shemamah		unresolved
62	Hephzibah		unresolved
62	Azubah		unresolved
62	Hephzibah		unresolved
62	bsii		unresolved
62	tbt		unresolved
62	cornbinations	combinations	rule
62	vth's		unresolved
62	plaralis		unresolved
62	bsa		unresolved
62	ft		tooshort
62	tbou		unresolved
62	Tp		tooshort
62	Gesenhis		unresolved
62	srt		unresolved
62	iTjstx		unresolved
62	Tertullian		unresolved
62	Deo		unresolved
62	grata		unresolved
62	xas		unresolved
62	BS		tooshort
62	ibpo		unresolved
62	jasTa		unresolved
62	br		tooshort
62	bx		tooshort
62	asjn		unresolved
62	Jn		tooshort
62	dieselben		unresolved
62	Worte		unresolved
62	eadem		unresolved
62	legimus		unresolved
62	Derushah		unresolved
62	Ir		tooshort
62	neezabah		unresolved
62	ploughmen		unresolved
63	Croesus		unresolved
63	heen	been	rule
63	overthrown		unresolved
63	Sardis		unresolved
63	pisn		unresolved
63	fiin		unresolved
63	1		tooshort
63	Michaetis		unresolved
63	njr		unresolved
63	Hagg		unresolved
63	contend		unresolved
63	Croesus		unresolved
63	Hyrcanus		unresolved
63	nsa		unresolved
63	Tbattx		unresolved
63	SUJK		unresolved
63	Psalrns	Psalms	rule
63	mbnn		unresolved
63	Crowes		unresolved
63	vsta		unresolved
63	bss		unresolved
63	postulante		unresolved
63	parallelismo		unresolved
63	verlangt		unresolved
63	der		unresolved
63	Parallelismus		unresolved
63	Tipur		unresolved
63	J56		unresolved
63	Melek		unresolved
63	omni		unresolved
63	eornm		unresolved
63	tribulatus		unresolved
63	ovds		unresolved
63	ayytvLo		unresolved
63	avro		unresolved
63	sawtitv		unresolved
63	avioi		unresolved
63			tooshort
63	irnx		unresolved
63	Aurivillius		unresolved
63	Aurivillius's		unresolved
63	6		tooshort
63	Ms		tooshort
63	Aharbenel	Abarbenel	rule
63	Mai		unresolved
63	ft		tooshort
63	olim		unresolved
63	repreted		unresolved
63	seni		unresolved
63	rjtl		unresolved
63	Itst		unresolved
63	iheir		unresolved
63	ias		unresolved
63	IES		unresolved
63	rvro		unresolved
63	vn		tooshort
63	rr		tooshort
63	niss		unresolved
63	nui		unresolved
63	csbsan		unresolved
63	rtson		unresolved
63	ia		tooshort
63	ipja		unresolved
63	Spbl'o		unresolved
63	yfcia		unresolved
63	m'Enfi		unresolved
63	straucheln		unresolved
63	anstossen		unresolved
63	Frana		unresolved
63	isnan		unresolved
63	Hagg		unresolved
63	ze		tooshort
63	Wtfsnn		unresolved
63			tooshort
63	ntf		unresolved
63	oi		tooshort
63	deine		unresolved
63	grosse		unresolved
63	herzliche		unresolved
63	Barmherzigkeit		unresolved
63	sich		unresolved
63	gegen		unresolved
63	ihee		unresolved
63			tooshort
63	pre		unresolved
63	everlastino		unresolved
63	Hitzio		unresolved
63			tooshort
63	pre		unresolved
63	nd		tooshort
63	I5sa		unresolved
63	nihilum		unresolved
63			tooshort
63	i3		tooshort
63	RosenmiiUer	Rosenmiiller	rule
63	parvum		unresolved
63	niakkeph		unresolved
63	JFJ		unresolved
63	smjv		unresolved
63	csa		unresolved
63	tobiaas		unresolved
63	fcbisa		unresolved
63	ive	we	wform
63	tabtea		unresolved
63	xib		unresolved
64	ivater	water	wform
64	rrij		unresolved
64	Cp		tooshort
64	aquae		unresolved
64	effervescunt		unresolved
64	igne		unresolved
64	itini		unresolved
64	rijjM		unresolved
64	praeterite		unresolved
64			tooshort
64	ona		unresolved
64	Poole's		unresolved
64	incidas		unresolved
64	offenderes		unresolved
64	ii'Ba		unresolved
64	sirssi		unresolved
64	bten		unresolved
64	susii		unresolved
64	ns		tooshort
64	facillimus		unresolved
64	optimus		unresolved
64	quisque		unresolved
64	viderit		unresolved
64	aegre		unresolved
64	aspicio		unresolved
64	homines		unresolved
64	videantur		unresolved
64	nihil		unresolved
64	scribere		unresolved
64	consignare		unresolved
64	ipsi		unresolved
64	praevideant		unresolved
64	neminem		unresolved
64	recepturum		unresolved
64	esse		unresolved
64	pre		unresolved
64	ss		tooshort
64	fc		tooshort
64	rjft		unresolved
64	tw		tooshort
64	nss		unresolved
64	Hilzig		unresolved
64	issjmn		unresolved
64	aia		unresolved
64	sitti		unresolved
64			tooshort
64	differentone		unresolved
64	finx		unresolved
64	JXE		unresolved
64	i		tooshort
64	NJ		tooshort
64	desertj		unresolved
64	rnn		unresolved
64	Antiochus		unresolved
64	Epiphanes		unresolved
64	pre		unresolved
65	ttJ		unresolved
65	tti		unresolved
65	tyevtj		unresolved
65	qv		tooshort
65	Moshe		unresolved
65	Haccohen		unresolved
65	pffenbar		unresolved
65	np		tooshort
65	Iricks		unresolved
65	nisa		unresolved
65	ttiaa		unresolved
65	rvia		unresolved
65	sed		unresolved
65	redeamus		unresolved
65	vatis		unresolved
65	explicando		unresolved
65	versamnr		unresolved
65	trt		unresolved
65	noke		unresolved
65	Jire	fire	rule
65	noch		unresolved
65	sagt		unresolved
65	spbx		unresolved
65	i'np		unresolved
65	rrcja		unresolved
65	aoQQet		unresolved
65	tpnirnp		unresolved
65			tooshort
65			tooshort
65	Thenius		unresolved
65			tooshort
65	Hagg		unresolved
65	ns		tooshort
65	Mai		unresolved
65	n3		tooshort
65	WjW		unresolved
65	3		tooshort
65	ausser		unresolved
65	Boaz		unresolved
65	bs		tooshort
65	bs		tooshort
65	zuersi		unresolved
65	ft		tooshort
65	JB		tooshort
65	ittsxs		unresolved
65	irx		unresolved
65	ivhen	when	wform
65	i		tooshort
65	f3		tooshort
65	ttSrrn		unresolved
65	grapejuice		unresolved
65	Vi3tt5x		unresolved
65	Jadah		unresolved
65	nt		tooshort
65	onr		unresolved
65	beins		unresolved
65	ofAchor		unresolved
65	Jericho		unresolved
65	Joppa		unresolved
65	Cesarea		unresolved
65	guaranteeing		unresolved
65	Jewls		unresolved
65	forsaJcers		unresolved
65	aftxi		unresolved
65	Zeltner		unresolved
65	ia		tooshort
65	Menij		unresolved
65			tooshort
65	m		tooshort
65	Ashtoreth		unresolved
65	Ewalcl		unresolved
65			tooshort
65			tooshort
65	sLuo		unresolved
65	Mohammed		unresolved
65			tooshort
65	na'a		unresolved
65	lectisternia		unresolved
65	showbread		unresolved
65	anders		unresolved
65	Miohaelis		unresolved
65	Meni		unresolved
65	Meni		unresolved
65	Meni		unresolved
65	n'1		unresolved
65	Shicksal		unresolved
65	schicke		unresolved
65	Verh'dngniss		unresolved
65	verhdnge		unresolved
65	Bestimmung		unresolved
65	bestimme		unresolved
65	ftM		unresolved
65	2		tooshort
65	rna		unresolved
65	ofSchlachtbanJc		unresolved
65	ofc		unresolved
65	KnobePs		unresolved
65	bidden		unresolved
65	rncrvi		unresolved
65	iitfx		unresolved
65	negligentius		unresolved
65	ittjx		unresolved
65	KX		tooshort
65	fTpt		unresolved
65	n1		tooshort
65	rrrp		unresolved
65	fiom		unresolved
65	ald		unresolved
65	Jruit	fruit	rule
65	piomise		unresolved
65	peimanent		unresolved
65	thieatenings		unresolved
65	st1		unresolved
65	cnx		unresolved
65	ivill	will	wform
65	Loid		unresolved
65	EVJ		unresolved
65	cvja		unresolved
65	hich		unresolved
65	ual		unresolved
65	audiam		unresolved
65	cjcaudiam		unresolved
65	Ecc		unresolved
65	Tnrn		unresolved
65	nba		unresolved
65	Ldmmlein		unresolved
65	comedcnt		unresolved
65	bleibc		unresolved
65	orif		unresolved
65	pp		tooshort
66	of'the		unresolved
66	cnmal		unresolved
66	rnoveable		unresolved
66	HT		tooshort
66	nri		unresolved
66	ivill	will	wform
66	Vitiinga		unresolved
66	Antiochus		unresolved
66	Epiphanes		unresolved
66	downfal		unresolved
66	trennende		unresolved
66	Kritik		unresolved
66	ny		tooshort
66	assumin		unresolved
66	ru		tooshort
66	ihe		unresolved
66	Herods		unresolved
66	Kings'8		unresolved
66	oitn		unresolved
66	ivill	will	wform
66	siill		unresolved
66	ith		unresolved
66	TXT		unresolved
66	ciiing		unresolved
66	incenac		unresolved
66	nn		tooshort
66	nsj		unresolved
66	nbria		unresolved
66	sj		tooshort
66			tooshort
66	tt		tooshort
66	pvypoavvov		unresolved
66	Horace		unresolved
66	px		tooshort
66	Lowtli	Lowth	rule
66	Hitziu		unresolved
66	irj		unresolved
66	nd		tooshort
66	xai		unresolved
66	ct		tooshort
66	ihey		unresolved
66	o'Wsn		unresolved
66	illuslones		unresolved
66	transl		unresolved
66	iting		unresolved
66	rny	my	rule
66	nj		tooshort
66	Qsnn		unresolved
66	n5T		unresolved
66	apptar		unresolved
66	nx		tooshort
66	Citsiing		unresolved
66	rw		tooshort
66	ternpJe		unresolved
66	jixcj		unresolved
66	liu		unresolved
66	vlio	who	rule
66	versebefore		unresolved
66	Antiochus		unresolved
66	JMaurer		unresolved
66	icked		unresolved
66	Jrom	from	rule
66	ith		unresolved
66	Jehnvah		unresolved
66	nx		tooshort
66	btrn		unresolved
66	H		tooshort
66	mln		unresolved
66	undertaken		unresolved
66	nefl		unresolved
66	betne		unresolved
66	consoJaticns		unresolved
66	TfcS		unresolved
66	Joubtful		unresolved
66	pt		tooshort
66	omnimoda		unresolved
66	iw		tooshort
66	bs		tooshort
66	aftyr		unresolved
66	zum		unresolved
66	Gtmss		unresolved
66	comfortelh		unresolved
66	yrit		unresolved
66	wjo		unresolved
66	der		unresolved
66	trostef		unresolved
66	wiih		unresolved
66	tt		tooshort
66	iK		tooshort
66	Achilles		unresolved
66	rfes		unresolved
66	Mannes		unresolved
66	converso		unresolved
66	T'p		unresolved
66			tooshort
66	nx		tooshort
66	n		tooshort
66	modem	modern	realword
66	it'rj		unresolved
66	rr		tooshort
66	ri		tooshort
66	isx		unresolved
66	sr		tooshort
66	Zorncsgluth		unresolved
66	ttjrt		unresolved
66	ttitt		unresolved
66	rvisan		unresolved
66	bN		tooshort
66	nisaa		unresolved
66	tov		unresolved
66	oiv		unresolved
66	rpna		unresolved
66	tem		unresolved
66	undertaken		unresolved
66	hinten		unresolved
66	hinten		unresolved
66	inx		unresolved
66	oTiiaco		unresolved
66	inx		unresolved
66	inx		unresolved
66	inx		unresolved
66	V		tooshort
66	ngo		unresolved
66	vQOis		unresolved
66	quidam		unresolved
66	nescio		unresolved
66	Sanchoniathon		unresolved
66	Adwdog		unresolved
66	Macrobius		unresolved
66	inx		unresolved
66	A		tooshort
66	a8og		unresolved
66	Achadus		unresolved
66	unatoj		unresolved
66	rotV		unresolved
66	nyodvQoig		unresolved
66	ina		unresolved
66	Boettcher		unresolved
66	fc		tooshort
66	rx		tooshort
66	fp		tooshort
66	rupeds		unresolved
66	Wilberforce		unresolved
66	Clarkson		unresolved
66	England		unresolved
66	halfforgotten		unresolved
66	ystf		unresolved
66	obK		unresolved
66	nss		unresolved
66	ivill	will	wform
66	Lud		unresolved
66	ivhich	which	wform
66	cs		tooshort
66	jbs		unresolved
66	gentcs		unresolved
66	Africam		unresolved
66	Philae		unresolved
66	Lud		unresolved
66	oi		tooshort
66	Lud		unresolved
66	Ludim		unresolved
66	D'w'a		unresolved
66	Mo6		unresolved
66	oi		tooshort
66	TifiaQrtvo		unresolved
66	Greece		unresolved
66	Ionia		unresolved
66	Aristo		unresolved
66	phanes		unresolved
66	TZ		tooshort
66	lov		unresolved
66	idovag		unresolved
66	Sanscrit		unresolved
66	aue		unresolved
66	Heber's		unresolved
66	tti		unresolved
66	ovo		unresolved
66	snfli		unresolved
66	precedino		unresolved
66	counes		unresolved
66	Thevenot		unresolved
66	wz		unresolved
66	taJce		unresolved
66	earthj		unresolved
66	pre		unresolved
66	vith	with	rule
66	newmoon		unresolved
66	carcases		unresolved
66	p'sn'		unresolved
66	nso		unresolved
66	elg		unresolved
66	oQaatv		unresolved
66	Targurn	Targum	rule
66	erunt		unresolved
66	satietatem		unresolved
66	visionis		unresolved
66	whichf		unresolved
66	frojn		unresolved
66	whimsy		unresolved
66	partaken		unresolved
66	dieth		unresolved
7	ssyria		unresolved
7	iftxasion		unresolved
7	Elath		unresolved
7	ib		tooshort
7	Remaliah		unresolved
7	bs		tooshort
7	becausethe		unresolved
7	bbj		unresolved
7	sfcaj		unresolved
7	notexcepted		unresolved
7	Lightfoot		unresolved
7	pre		unresolved
7	ead	read	rule
7	ftni		unresolved
7	Steudel		unresolved
7	nns		unresolved
7	Va		tooshort
7	fiffit		unresolved
7	frft		unresolved
7	tft		unresolved
7	AmozjGo		unresolved
7	Shearjashub		unresolved
7	Jaffa		unresolved
7	Jaffa		unresolved
7	Realworterbuch		unresolved
7	Teiche		unresolved
7	pp		tooshort
7	factthat		unresolved
7	ngt		unresolved
7	isjspoj		unresolved
7	jr		tooshort
7	Remaliah		unresolved
7	Remaliah		unresolved
7	apoleon		unresolved
7	Nalways		unresolved
7	Buonaparte		unresolved
7	Remaliah's		unresolved
7	Judahj		unresolved
7	Tabeal		unresolved
7	Tabeel		unresolved
7	fissipj		unresolved
7	suscitemus		unresolved
7	aufwecken		unresolved
7	pfcft		unresolved
7	ysg		unresolved
7	Schroeder		unresolved
7	yip		unresolved
7	rtspa		unresolved
7	avellamus		unresolved
7	nos		unresolved
7	faire		unresolved
7	bresche		unresolved
7	ou		tooshort
7	ouverture		unresolved
7	Tabeal		unresolved
7	Remaliah		unresolved
7	Tobijah		unresolved
7	Tabrimmon		unresolved
7	Benhadad		unresolved
7	Tabcel		unresolved
7	Aramean		unresolved
7	Comm		unresolved
7	Tabeal		unresolved
7	cabbala		unresolved
7	Albam		unresolved
7	ttS3		unresolved
7	wp		tooshort
7	frfi		unresolved
7			tooshort
7	Remaliah's		unresolved
7	sfxty		unresolved
7	Rernaliah's		unresolved
7	Shalmeneser		unresolved
7	Esar		unresolved
7	liaddon		unresolved
7	ses		unresolved
7	Stabat		unresolved
7	OY		tooshort
7	Cowper's		unresolved
7	Shalmeneser		unresolved
7	Esar		unresolved
7	haddon		unresolved
7	wjaich		unresolved
7	Shalmeneser		unresolved
7	Esar		unresolved
7	haddon		unresolved
7	Esar		unresolved
7	haddon		unresolved
7	Esar		unresolved
7	haddon		unresolved
7	is	is	rule
7	fiftlj		unresolved
7	suppp		unresolved
7	sition		unresolved
7	tnaa		unresolved
7	loc		unresolved
7	asm		unresolved
7	asm		unresolved
7	asm		unresolved
7	Steudel		unresolved
7	ftbttj		unresolved
7	msi		unresolved
7	asm		unresolved
7	traa		unresolved
7	lirs		unresolved
7	schbn		unresolved
7	herrlich		unresolved
7	ganz		unresolved
7	ivunderbar		unresolved
7	of	of	rule
7	commoaly		unresolved
7	n3		tooshort
7	Gldubet		unresolved
7	ihr		unresolved
7	bleibet		unresolved
7	ihr		unresolved
7	Je		tooshort
7	Pliischke		unresolved
7	ribxia		unresolved
7	VOV		unresolved
7	EIS		unresolved
7	nVxia		unresolved
7	nbsalj		unresolved
7	jjttS		unresolved
7	xa5		unresolved
7	doubts	doubts	rule
7	2		tooshort
7	Hoheisel		unresolved
7	loeary	weary	wform
7	Chrysostom		unresolved
7	Ms		tooshort
7	le		tooshort
7	th'ese		unresolved
7	Hezekiab		unresolved
7	and	and	rule
7	Immaftuel		unresolved
7	Isenbiehl		unresolved
7	Bauer		unresolved
7	Steudel		unresolved
7	stt		unresolved
7	Faber		unresolved
7	Pluschke		unresolved
7	Shearjashub		unresolved
7	ems		unresolved
7	Irnmanuel	Immanuel	rule
7	rj		tooshort
7	JLc		unresolved
7	veavie		unresolved
7	Immanucl		unresolved
7	rovro		unresolved
7	olov		unresolved
7	ytyovw		unresolved
7	two	two	rule
7	Shearjashub		unresolved
7	Shearjashub		unresolved
7	Cbrisft		unresolved
7	ashub		unresolved
7	distingmsji		unresolved
7	Jrom	from	rule
7	Shearjashub		unresolved
7	essenceof		unresolved
7	quidam		unresolved
7	nostris		unresolved
7	judai'zans		unresolved
7	tw		tooshort
7	iiclL		unresolved
7	fic		unresolved
7	jjrrences		unresolved
7	Z5		tooshort
7	orpledges		unresolved
7	birth	birth	rule
7	oth		unresolved
7	llage		unresolved
7	cquld		unresolved
7	dudum		unresolved
7	deserta		unresolved
7	erit		unresolved
7	ivere	were	wform
7	renewea		unresolved
7	Tsaiah		unresolved
7	anotherchild		unresolved
7	foreseen		unresolved
7	vvill	will	wform
7	Rosenrmiller		unresolved
7	rt		tooshort
7	srai		unresolved
7	Hagar		unresolved
7	ve		tooshort
7	xcde'da		unresolved
7	nx		tooshort
7	BS		tooshort
7	nx2n		unresolved
7	nfinp		unresolved
7	Hannah		unresolved
7	Counsellor		unresolved
7	sagt		unresolved
7	ird		unresolved
7	nennen		unresolved
7	seinen		unresolved
7	Namen		unresolved
7	sumciently		unresolved
7	Calovius		unresolved
7	TTQIV		unresolved
7	efer		unresolved
7	Shearjashub		unresolved
7	Immanuelrthe		unresolved
7	atstj		unresolved
7			tooshort
7	iB		tooshort
7	pfc		unresolved
7	fearesf		unresolved
7	Steudel		unresolved
7	facto		unresolved
7	ststo		unresolved
7	im		tooshort
7	Shearjashub		unresolved
7	if	if	rule
7			tooshort
7	OIBJ		unresolved
7	waJj		unresolved
7	Mai		unresolved
7	izna		unresolved
7	as'f		unresolved
7	Joash		unresolved
7	blosses		unresolved
7	Drohwort		unresolved
7	Cfocceius		unresolved
7	teta		unresolved
7	toit	wit	wform
7	5		tooshort
7	Aiting's		unresolved
7	nx		tooshort
7	rer		unresolved
7	nihil		unresolved
7	qannot		unresolved
7	aj		tooshort
7	ru		unresolved
7	explicitly	explicitly	rule
7	Assyrian's'and		unresolved
7	ajinoying		unresolved
7	mosquitoes		unresolved
7	ivill	will	wform
7	Henjdewerk		unresolved
7	nrs		unresolved
7	QSa		unresolved
7			tooshort
7	novacula		unresolved
7	smce		unresolved
7	tne		unresolved
7	ofl		unresolved
7	MS		tooshort
7	vGftwcp		unresolved
7	rn		tooshort
7	tEJ		unresolved
7	Peshitb		unresolved
7	Syrus		unresolved
7			tooshort
7	JH		tooshort
7	von		unresolved
7	oben		unresolved
7	unten		unresolved
7	rem		unresolved
7	turpiculam		unresolved
7	suo		unresolved
7	Prophetae		unresolved
7	admetiri		unresolved
7	videntur		unresolved
7	e'tc		unresolved
7	inj		unresolved
7	fifiori		unresolved
7	hs		tooshort
7	ft		tooshort
7	nh1		unresolved
7	nsn		unresolved
7	tfii		unresolved
7	fijft		unresolved
7	fl		tooshort
7	Boswell		unresolved
7	Dr		tooshort
7	Johnson		unresolved
7	Hebrides		unresolved
7	klingen		unresolved
7	verheissend		unresolved
7	thab		unresolved
7	O3		tooshort
7	tjlbxa		unresolved
7	Johannisberg		unresolved
7	Burckhardt		unresolved
7	ivhich	which	wform
7	ivith	with	wform
7	xn		tooshort
7	i'2n		unresolved
7	rx		tooshort
7	cthe		unresolved
7	Kiaft		unresolved
7	FX		tooshort
8	Makershalal		unresolved
8	festinavit		unresolved
8	ifitt		unresolved
8	shalalhash		unresolved
8	place	place	rule
8	ph		tooshort
8	bbs		unresolved
8	filb		unresolved
8	wpod		unresolved
8	rec		unresolved
8	deth		unresolved
8	Jeberechiah		unresolved
8	wras		unresolved
8	Jehoiada		unresolved
8	Joash		unresolved
8	Berechiah		unresolved
8	Lightfoot		unresolved
8	JKO		unresolved
8	v		tooshort
8	Jehoiakim		unresolved
8	wrould		unresolved
8	adhibui		unresolved
8	mihi		unresolved
8	ftwxj		unresolved
8	converswe		unresolved
8	rtn		unresolved
8	rj		tooshort
8	hisgname		unresolved
8	tmmanuelj		unresolved
8	Makershalal		unresolved
8	Raubebald		unresolved
8	Eilebeute		unresolved
8	Schnellraub		unresolved
8	Tertullian		unresolved
8	CEcolampadius		unresolved
8	Aquinas		unresolved
8	suo		unresolved
8	knoiv	know	rule
8	xia		unresolved
8	srjrp		unresolved
8	nft		unresolved
8	Remaliah		unresolved
8	Steudel		unresolved
8	exa		unresolved
8	contempt	contempt	rule
8	toitoa		unresolved
8	Remaliah		unresolved
8	pp		tooshort
8	nsrt		unresolved
8	Arrian		unresolved
8	Adtivgiav		unresolved
8	iTbs		unresolved
8	enga		unresolved
8	ements		unresolved
8	lyimanuel		unresolved
8	qbn		unresolved
8	ias		unresolved
8	W3		tooshort
8	acsi		unresolved
8	dixisset		unresolved
8	terra		unresolved
8	nihitominus		unresolved
8	erit		unresolved
8	nsn		unresolved
8	ssn		unresolved
8	seyd		unresolved
8	ihr		unresolved
8	Volker		unresolved
8	TBtn		unresolved
8	Loquimini		unresolved
8	existet		unresolved
8	Himmanuelis		unresolved
8	existet		unresolved
8	Iv	lv	roman
8	nvsvuavi		unresolved
8	Iv	lv	roman
8	Svvapei		unresolved
8	xcu		unresolved
8	yrvsv		unresolved
8	ntP		unresolved
8	ivhich	which	wform
8	ittij		unresolved
8	tti		unresolved
8	Bingham's		unresolved
8	Orig		unresolved
8	vm		tooshort
8	Joab		unresolved
8	Wipn		unresolved
8	piya		unresolved
8	ixiisr		unresolved
8	ttfrp		unresolved
8			tooshort
8	jj		tooshort
8	tti'npa		unresolved
8	Shammai		unresolved
8	tL		tooshort
8	inp		unresolved
8	nsis		unresolved
8	nst		unresolved
8	spiritmasters		unresolved
8	Go'd		unresolved
8	ivord	word	wform
8	voft		unresolved
8	xb		tooshort
8	nax		unresolved
8	xb		tooshort
8	xbn		unresolved
8	xb		tooshort
8	Cocreius		unresolved
8	xb		tooshort
8	Deus		unresolved
8	vult		unresolved
8	perdere		unresolved
8	mentat		unresolved
